-1.491847814768717084e+00,9.771617351739479984e-01,-2.222523271275111956e-01,-8.969929724478170607e-01,-8.047953842324881979e-01,-2.267825162860225507e+00,-7.884481394336638749e-01,-1.491207936903505615e+00,-5.729586906419426029e-01,8.103849018201100263e-01
-8.345139078082639550e-01,-1.109502776123465484e+00,1.736791633162856341e-01,9.313066027640581890e-02,1.551053470562167025e+00,1.301609796026442112e+00,-9.980685041718411199e-01,5.455782853960241541e-01,-1.783186021407318744e+00,-1.054928421457261845e-01
-4.390944304168491463e-01,-1.025551004646507280e+00,6.507479364581522097e-01,1.518089427646354128e-01,-3.279353830004293480e-01,-7.186911091366380289e-01,1.018973495896070558e+00,-1.402076854333917932e+00,-1.023309167830648958e+00,1.704280680693678773e+00
-2.464666913613171584e-01,2.431514773770921511e+00,6.689512470951574086e-01,-9.393685937977414024e-01,1.014832483062771740e+00,1.226168920471026214e+00,8.224174502475158910e-01,3.237577605809229819e-01,3.802042509010451488e-01,-1.311993024251731921e+00
-8.258520705412736307e-01,1.006178168065204881e-01,-6.572590346682871676e-01,9.195655958958736109e-01,-8.073520323204340654e-01,6.731941747549917698e-01,7.052695687380305944e-02,3.899262594933368131e-01,-4.593674997388242920e-01,-9.898664560647804089e-01
1.497441933130011282e+00,-1.900227988258024192e-01,9.511156396555960901e-01,9.695613204309772026e-02,-1.155357305020437320e+00,1.481149244443222823e-01,1.140950512346303736e+00,4.293354747910853586e-01,-1.855785836428283098e+00,-9.544304444480602445e-01
8.685563722451250523e-01,5.000555647564831618e-01,-5.631273108236853897e-01,1.807807270175091352e-01,-1.576812326354777305e+00,1.274643997020438180e-01,-1.241001926156232615e+00,-7.306042261787477621e-01,-8.085774089076036564e-02,1.629819896435464432e+00
-9.269971247557462490e-03,4.878212859832875559e-02,-2.840938048876272548e-01,-4.495938128526802968e-01,7.605025534522358299e-01,-1.406391842424466354e+00,-1.159197821258013406e+00,-1.249691898507738097e+00,2.199177176439324199e-01,-1.464976046304119706e+00
1.284435945215589792e+00,-7.610020218806067271e-01,-9.588405318762144303e-01,-1.118070215028738268e+00,2.277199439660583025e+00,9.522820115611274616e-01,-1.288973222552570741e-01,-5.921148420296464820e-01,-4.523860901964443793e-01,-1.062551025945273508e+00
-1.282050218235400330e+00,1.639088047530226522e+00,-1.142336166468067571e-01,-1.130646513758561067e+00,-7.950744590396631173e-01,1.542920083361851713e-01,8.642107485826023838e-01,-5.636285605334301341e-01,4.299130419634838995e-01,5.507450030302498689e-01
